ACJV,Alabama,BASIN,BlueprintCategory,EPA,EducateAware,Florida,Georgia,HUC12,HU_12_NAME,ID,Justification,LandWaterManage,LandWaterProtect,LawPolicy,Livelihood,NBCI,NorthCarolina,PARCA,SUBBASIN,SUBREGION,Shape_Area,Shape_Length,SpeciesManage,TNC,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4,Virginia,WorkshopName,pct_Beaches,pct_Estuaries,pct_Forested_Wetlands,pct_Freshwater_Marsh,pct_Maritime_Forest,pct_Pine,pct_Upland_Hardwoods
 , ,Ogeechee,High Priority, ,Yes, ,Priority,030602010503,Inman Branch-Williamson Swamp Creek,I1543,"This is a broad area with significant matrix forest, mix of Piedmont and Coastal Plain communities, some unique systems. This area is poorly studied or characterized but often appears as an important area in remote analyses.",Yes,Yes, ,Yes,Priority, , ,Upper Ogeechee,Ogeechee-Savannah,48967251.7656,39022.5917962,Yes, ,11080000.0,32520000.0,400000.0,3280000.0,1560000.0, ,Fall line sandhills b/w Macon and Augusta (Sea Horse),0.0,0.0,20.5200004578,0.819999992847,0.0,78.6699981689,0.0
 , ,Savannah,High Priority,Priority,Yes, ,Priority,030601080403,Lower Beaverdam Creek,I1544,"Part of God's Country, this area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management. Important neotropical bird habitat",Yes, , ,Yes,Priority, , ,Brier,Ogeechee-Savannah,145674480.039,72539.3672355,Yes, ,29720000.0,110200000.0,0.0,5280000.0,360000.0, ,Savannah River - Lower,0.0,0.0,43.3699989319,2.96000003815,0.0,53.6800003052,0.0
Priority, ,Savannah,High Priority,Priority,Yes, ,Priority,030601080503,Beaverdam Creek-Brier Creek,I1545,"Part of God's Country, this area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management. Important neotropical bird habitat",Yes, , ,Yes,Priority, , ,Brier,Ogeechee-Savannah,135758849.086,76375.5681591,Yes,Priority,49440000.0,81000000.0,0.0,680000.0,5000000.0, ,Savannah River - Lower,0.0,0.0,63.7599983215,2.80999994278,0.0,33.4300003052,0.0
Priority, ,Edisto-South Carolina Coastal,High Priority, ,Yes, , ,030502070702,Upper Combahee River,I1546,Sturgeon and shad,Yes,Yes, , ,Priority, ,Priority,Salkehatchie,Edisto-Santee,74338548.9766,52485.4116871,Yes,Priority,19360000.0,27320000.0,20520000.0,1440000.0,5560000.0, ,Combahee/Coosawhatchie,0.0,0.0,70.4000015259,2.6099998951,0.0,26.9899997711,0.0
Priority, ,Apalachicola,High Priority,Priority,Yes, ,Priority,031300020605,Brush Creek,I1547,Expanding ACF area upstream,Yes,Yes,Yes,Yes, , , ,Middle Chattahoochee-Lake Harding,Apalachicola,50217626.7539,38732.1954293,Yes,Priority,1880000.0,12160000.0,440000.0,18280000.0,17440000.0, ,Chattahoochee River near Atlanta,0.0,0.0,12.8900003433,0.479999989271,0.0,86.6299972534,0.0
Priority, ,Altamaha,High Priority, ,Yes, ,Priority,030701020103,Lower Fishing Creek,I1548,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes, , , ,Lower Oconee,Altamaha-St. Marys,69086949.6953,45705.5390176,Yes,Priority,17880000.0,23960000.0,23280000.0,280000.0,3840000.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,4.01000022888,0.0,0.0,95.9899978638,0.0
Priority, ,Edisto-South Carolina Coastal,Highest Priority, ,Yes, , ,030502060401,Toogoodoo Creek,I1549,Part of the Edisto River Coast area. Presence of wetlands and cultural and historic resources (plantations) and listed on the National Register of Historic Places,Yes,Yes,Yes,Yes, , ,Priority,Edisto River,Edisto-Santee,72118695.4688,47814.4358199,Yes,Priority,53240000.0,12800000.0,160000.0,4520000.0,440000.0, ,South Suburban Charleston,0.0,14.3199996948,26.0799999237,1.07000005245,45.7999992371,12.7299995422,0.0
Priority, ,Edisto-South Carolina Coastal,High Priority, , , , ,030502070703,Cuckolds Creek,I1550,, ,Yes, , , , ,Priority,Salkehatchie,Edisto-Santee,147844339.43,62790.3015795,Yes,Priority,57840000.0,57640000.0,2480000.0,27640000.0,1160000.0, ,,0.0,1.76999998093,61.9099998474,5.28999996185,0.0,31.0300006866,0.0
 , ,Ogeechee,High Priority, ,Yes, ,Priority,030602010502,Kittrell Creek,I1551,"Part of the Lower Oconee Area, this is a broad area with significant matrix forest, mix of Piedmont and Coastal Plain communities, some unique systems. This area is poorly studied or characterized but often appears as an important area in remote analyses.",Yes,Yes, ,Yes,Priority, , ,Upper Ogeechee,Ogeechee-Savannah,50574890.8125,37817.7207524,Yes, ,1760000.0,36040000.0,0.0,12720000.0,40000.0, ,Fall line sandhills b/w Macon and Augusta,0.0,0.0,16.8600006104,0.550000011921,0.0,82.5899963379,0.0
 , ,Altamaha,High Priority, ,Yes, , ,030701020402,Robinson Creek,I1552,"Part of God's Country, this area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management. Important habitat for the smallest of the states three distinct black bear populations. A biodiversity hotspot, this area hosts fairly large bottomland hardwood habitat. May be impacted by the Fall line Freeway highway system.",Yes,Yes,Yes,Yes,Priority, , ,Lower Oconee,Altamaha-St. Marys,60376967.8438,35910.9378314,Yes, ,12360000.0,23160000.0,9200000.0,680000.0,15280000.0, ,"Fall line Flood Plains (Ocmulgee, Oconee)",0.0,0.0,12.779999733,1.25999999046,0.0,85.9599990845,0.0
Priority, ,Edisto-South Carolina Coastal,High Priority, ,Yes, , ,030502020205,Stono River,I1553,"Part of the Edisto River Coast area, this include near-shore environments. Presence of wetlands and cultural and historic resources (plantations) and listed on the National Register of Historic Places",Yes,Yes,Yes,Yes, , , ,South Carolina Coastal,Edisto-Santee,84329509.9609,67516.7524659,Yes, ,62560000.0,10960000.0,1240000.0,1000000.0,7120000.0, ,South Suburban Charleston,1.36000001431,27.3400001526,3.49000000954,0.460000008345,54.2700004578,12.8000001907,0.0
Priority, ,Apalachicola,Further Investigation, , , ,Priority,031300050108,Flat Creek-Flint River,I1554,, , , , , , , ,Upper Flint,Apalachicola,97277629.2031,47216.3896862, , ,70320000.0,26560000.0,0.0,80000.0,0.0, ,,0.0,0.0,14.4300003052,1.69000005722,0.0,0.0,83.8799972534
 , ,Coosa-Tallapoosa,Not Selected, , , , ,031501081006,Gobbler Creek,I1555,, , , , , , , ,Upper Tallapoosa,Alabama,33715706.3594,27045.1068546, , ,1840000.0,12360000.0,0.0,19520000.0,0.0, ,,0.0,0.0,0.0,0.0,0.0,100.0,0.0
 , ,Ogeechee,Highest Priority, ,Yes, ,Priority,030602010405,Manson Branch-Ogeechee River,I1556,"Part of God's Country, This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration. This is also an economically important resource with a need for better management.",Yes, ,Yes,Yes,Priority, , ,Upper Ogeechee,Ogeechee-Savannah,54871093.4453,39051.5375121,Yes, ,7000000.0,42040000.0,5920000.0,0.0,0.0, ,Savannah/Ogeechee and estuaries,0.0,0.0,35.3100013733,2.25999999046,0.0,62.4300003052,0.0
 , ,Apalachicola,Low Priority, , , ,Priority,031300050901,Honey Bee Creek-Potato Creek,I1557,, , , , , , , ,Upper Flint,Apalachicola,79460894.1719,47107.2369768, , ,79360000.0,40000.0,0.0,0.0,0.0, ,,0.0,0.0,10.1700000763,0.300000011921,0.0,0.0,89.5299987793
 , ,Coosa-Tallapoosa,Further Investigation, , , , ,031501090101,Prairie Creek-Fox Creek,I1558,, , , , ,Priority, ,Priority,Middle Tallapoosa,Alabama,97079730.293,61769.1475756, ,Priority,75320000.0,6400000.0,0.0,0.0,8640000.0, ,,0.0,0.0,2.3900001049,0.0799999982119,0.0,97.5299987793,0.0
Priority, ,Edisto-South Carolina Coastal,Highest Priority, ,Yes, , ,030502060404,Bohicket Creek,I1559,Part of the Edisto River Coast area. Presence of wetlands and cultural and historic resources (plantations) and listed on the National Register of Historic Places,Yes,Yes,Yes,Yes, , , ,Edisto River,Edisto-Santee,89291390.3984,71021.6814365,Yes,Priority,52240000.0,33360000.0,520000.0,280000.0,2560000.0, ,South Suburban Charleston,0.0,18.6399993896,3.97000002861,0.340000003576,65.1500015259,11.8999996185,0.0
 , ,Coosa-Tallapoosa,Not Selected, , , , ,031501081005,Mad Indian Creek,I1560,, , , , , , , ,Upper Tallapoosa,Alabama,132223188.688,68680.2075963, , ,101680000.0,29720000.0,0.0,40000.0,1000000.0, ,,0.0,0.0,0.270000010729,0.0,0.0,99.7300033569,0.0
Priority, ,Edisto-South Carolina Coastal,High Priority, ,Yes, , ,030502060402,Wadmalaw River-Atlantic Intracoastal Waterway,I1561,Part of the Edisto River Coast area. Presence of wetlands and cultural and historic resources (plantations) and listed on the National Register of Historic Places,Yes,Yes,Yes,Yes, , , ,Edisto River,Edisto-Santee,104113115.594,58113.5797914,Yes, ,50400000.0,34200000.0,0.0,8600000.0,6480000.0, ,South Suburban Charleston,0.0,30.5400009155,5.51000022888,0.930000007153,50.3699989319,12.6499996185,0.0
Priority, ,Altamaha,Highest Priority, ,Yes, ,Priority,030701020305,Deepstep Creek-Buffalo Creek,I1562,"Part of God's Country, this area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management. Important habitat for the smallest of the states three distinct black bear populations. A biodiversity hotspot, this area hosts fairly large bottomland hardwood habitat. May be impacted by the Fall line Freeway highway system.",Yes,Yes,Yes,Yes,Priority, , ,Lower Oconee,Altamaha-St. Marys,81427570.8125,54624.0317793,Yes, ,320000.0,13840000.0,360000.0,54040000.0,12400000.0, ,"Fall line Flood Plains (Ocmulgee, Oconee)",0.0,0.0,25.1800003052,1.72000002861,0.0,73.0999984741,0.0
 , ,Altamaha,Low Priority, ,Yes, ,Priority,030701031105,Buck Creek,I1563,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes, , , ,Upper Ocmulgee,Altamaha-St. Marys,128269382.773,54935.7907344,Yes, ,120960000.0,7320000.0,0.0,0.0,0.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,10.0399999619,0.0900000035763,0.0,0.0,89.8700027466
Priority, ,Edisto-South Carolina Coastal,Further Investigation, , , , ,030502080403,Camp Branch-Coosawhatchie River,I1564,, , , , ,Priority, , ,Broad-St. Helena,Edisto-Santee,52908329.8984,37898.3281311, ,Priority,1400000.0,25080000.0,0.0,26200000.0,0.0, ,,0.0,0.0,38.4500007629,2.1400001049,0.0,59.4099998474,0.0
Priority, ,Edisto-South Carolina Coastal,Further Investigation, , , , ,030502080203,Beech Branch,I1565,, , , , ,Priority, ,Priority,Broad-St. Helena,Edisto-Santee,64226983.7812,38172.8420091, ,Priority,640000.0,32640000.0,0.0,30320000.0,400000.0, ,,0.0,0.0,51.0099983215,4.28999996185,0.0,44.6899986267,0.0
Priority, ,Ogeechee,High Priority, ,Yes, , ,030602010608,Mill Creek-Buckhead Creek,I1566,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes,Priority, , ,Upper Ogeechee,Ogeechee-Savannah,106000320.398,56452.9314429,Yes, ,20480000.0,79320000.0,0.0,1520000.0,4880000.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,48.7900009155,4.09999990463,0.0,47.1100006104,0.0
Priority, ,Altamaha,High Priority, ,Yes, ,Priority,030701020101,Tobler Creek-Oconee River,I1567,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes, , , ,Lower Oconee,Altamaha-St. Marys,78367772.1484,48251.3986673,Yes,Priority,43440000.0,32200000.0,40000.0,240000.0,2400000.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,5.88999986649,0.10000000149,0.0,94.0100021362,0.0
Priority, ,Savannah,High Priority,Priority,Yes, , ,030601060904,King Creek,I1568,"Part of God's Country, this area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management. Important neotropical bird habitat",Yes, , ,Yes,Priority, ,Priority,Middle Savannah,Ogeechee-Savannah,38896592.5312,34863.6149004,Yes,Priority,1200000.0,29080000.0,0.0,3000000.0,5440000.0, ,Savannah River - Lower,0.0,0.0,51.1800003052,3.57999992371,0.0,45.2400016785,0.0
 , ,Savannah,High Priority,Priority,Yes, , ,030601080402,Middle Beaverdam Creek,I1569,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes,Priority, , ,Brier,Ogeechee-Savannah,109574199.336,60057.9101972,Yes, ,2080000.0,75000000.0,0.0,29160000.0,3440000.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,45.9300003052,3.52999997139,0.0,50.5499992371,0.0
Priority, ,Edisto-South Carolina Coastal,Highest Priority, ,Yes, , ,030502071002,Middle Ashepoo River,I1570,Part of the Edisto River Coast area. Important coastal lands and waters. Protected often through easements (incentives) opportunities for infill protection.,Yes,Yes,Yes,Yes, , ,Priority,Salkehatchie,Edisto-Santee,112900833.625,75706.0057464,Yes,Priority,21160000.0,24400000.0,2920000.0,60040000.0,4360000.0, ,ACE Basin,0.0,0.0,47.7299995422,9.72000026703,21.8600006104,20.6900005341,0.0
Priority, ,Edisto-South Carolina Coastal,Further Investigation, , , , ,030502070605,Tennants Branch,I1571,, , , , ,Priority, , ,Salkehatchie,Edisto-Santee,50902649.8828,40775.0520982, ,Priority,1160000.0,26600000.0,80000.0,23160000.0,0.0, ,,0.0,0.0,53.25,3.16000008583,0.0,43.5800018311,0.0
Priority, ,Apalachicola,Further Investigation,Priority, , , ,031300020501,Sandy Creek,I1572,, , , , , , , ,Middle Chattahoochee-Lake Harding,Apalachicola,94243813.6562,57633.5633361, , ,70280000.0,12680000.0,120000.0,2920000.0,7920000.0, ,,0.0,0.0,10.1599998474,0.0,0.0,0.00999999977648,89.8199996948
Priority, ,Apalachicola,High Priority,Priority,Yes, , ,031300020505,Lower New River,I1573,Expanding ACF area upstream,Yes,Yes,Yes,Yes, , , ,Middle Chattahoochee-Lake Harding,Apalachicola,76629369.2734,48383.2141569,Yes, ,3640000.0,7160000.0,26720000.0,20320000.0,19040000.0, ,Chattahoochee River near Atlanta,0.0,0.0,8.71000003815,0.209999993443,0.0,58.4799995422,32.6100006104
Priority, ,Edisto-South Carolina Coastal,High Priority, ,Yes, , ,030502060305,Penny Creek-Edisto River,I1574,, , ,Yes, , , , ,Edisto River,Edisto-Santee,79471278.1641,48841.4695847,Yes,Priority,43560000.0,26280000.0,7880000.0,1840000.0,40000.0, ,,0.0,0.0,68.0400009155,1.36000001431,2.40000009537,28.2000007629,0.0
Priority, ,Edisto-South Carolina Coastal,High Priority, ,Yes, , ,030502080402,Mill Creek-Coosawhatchie River,I1575,Sturgeon and shad,Yes,Yes, , ,Priority, ,Priority,Broad-St. Helena,Edisto-Santee,73559398.0391,55074.8940563,Yes,Priority,6480000.0,66960000.0,0.0,320000.0,120000.0, ,Combahee/Coosawhatchie,0.0,0.0,51.3699989319,1.37000000477,0.0,47.2599983215,0.0
 , ,Ogeechee,High Priority, ,Yes, ,Priority,030602010406,Dry Creek,I1576,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes,Priority, , ,Upper Ogeechee,Ogeechee-Savannah,61739104.0234,44747.1431373,Yes, ,30560000.0,29680000.0,1520000.0,0.0,120000.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,38.8800010681,4.07000017166,0.0,57.0499992371,0.0
 , ,Ogeechee,Highest Priority, ,Yes, ,Priority,030602010208,Mill Branch-Ogeechee River,I1577,"Influences Savannah/Ogeechee and estuaries, this is a broad area with significant matrix forest, mix of Piedmont and Coastal Plain communities, some unique systems. This area is poorly studied or characterized but often appears as an important area in remote analyses.",Yes,Yes,Yes,Yes,Priority, , ,Upper Ogeechee,Ogeechee-Savannah,84412544.5781,44636.8917908,Yes, ,19520000.0,38080000.0,15240000.0,920000.0,10680000.0, ,Fall line sandhills b/w Macon and Augusta (Sea Horse),0.0,0.0,33.1599998474,0.810000002384,0.0,66.0400009155,0.0
 , ,Apalachicola,Not Selected, , , , ,031300050303,Middle White Oak Creek,I1578,, , , , , , , ,Upper Flint,Apalachicola,80174370.9805,51480.5458105, , ,66800000.0,13240000.0,0.0,0.0,40000.0, ,,0.0,0.0,14.3299999237,0.0500000007451,0.0,0.0,85.6200027466
 , ,Coosa-Tallapoosa,Not Selected, , , , ,031501081002,Chulafinnee Creek,I1579,, , , , , , , ,Upper Tallapoosa,Alabama,50146898.8789,34740.9594069, , ,47600000.0,2400000.0,0.0,0.0,0.0, ,,0.0,0.0,0.639999985695,0.0,0.0,99.3600006104,0.0
Priority, ,Altamaha,High Priority, ,Yes, ,Priority,030701020205,Tomas Lake-Oconee River,I1580,Added because it shows up as an important area in the combined landscape indicator data layer. This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes, , , ,Lower Oconee,Altamaha-St. Marys,79161409.5781,56512.8615918,Yes,Priority,360000.0,11560000.0,3640000.0,57240000.0,6240000.0, ,Lower Ocmulgee & Lower Oconee Area,0.0,0.0,15.3999996185,0.34999999404,0.0,84.25,0.0
Priority, ,Edisto-South Carolina Coastal,High Priority, , , , ,030502071001,Upper Ashepoo River,I1581,, ,Yes, , , , ,Priority,Salkehatchie,Edisto-Santee,78303518.625,43386.7038598,Yes,Priority,48000000.0,28600000.0,0.0,1920000.0,0.0, ,,0.0,0.0,60.1300010681,2.48000001907,3.00999999046,34.3899993896,0.0
 , ,Ogeechee,High Priority, ,Yes, ,Priority,030602010404,Lower Big Creek,I1582,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes,Priority, , ,Upper Ogeechee,Ogeechee-Savannah,56474367.1328,51450.5595659,Yes, ,15600000.0,30280000.0,10480000.0,0.0,160000.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,35.6800003052,2.6400001049,0.0,61.6800003052,0.0
Priority, ,Edisto-South Carolina Coastal,Low Priority, ,Yes, , ,030502020201,Log Bridge Creek,I1583,, , ,Yes, , , , ,South Carolina Coastal,Edisto-Santee,58629524.9297,55222.8892005,Yes, ,49080000.0,5840000.0,3520000.0,0.0,80000.0, ,,0.0,0.670000016689,39.2700004578,1.61000001431,45.5499992371,12.8900003433,0.0
 , ,Savannah,High Priority,Priority,Yes, ,Priority,030601080401,Upper Beaverdam Creek,I1584,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes,Priority, , ,Brier,Ogeechee-Savannah,85493115.7109,47073.61051,Yes, ,2040000.0,66400000.0,0.0,16880000.0,0.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,58.2400016785,0.77999997139,0.0,40.9700012207,0.0
Priority, ,Altamaha,Low Priority, ,Yes, , ,030701011706,Little Cedar Creek-Lake Sinclair,I1585,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes, , , ,Upper Oconee,Altamaha-St. Marys,119590965.242,53146.9074335,Yes, ,25640000.0,19520000.0,4280000.0,53160000.0,16920000.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,11.1999998093,0.129999995232,0.0,52.5900001526,36.0800018311
Priority, ,Edisto-South Carolina Coastal,Further Investigation, , , , ,030502080401,House Fork,I1586,, , , , ,Priority, ,Priority,Broad-St. Helena,Edisto-Santee,54143553.7031,37573.9510956, , ,25680000.0,28440000.0,0.0,0.0,0.0, ,,0.0,0.0,46.8800010681,1.09000003338,0.0,52.0299987793,0.0
Priority, ,Apalachicola,Further Investigation,Priority, , ,Priority,031300020602,Town Creek-Hillabahatchee Creek,I1587,, , , , , , , ,Middle Chattahoochee-Lake Harding,Apalachicola,73715817.6211,44442.5899447, , ,3000000.0,9080000.0,440000.0,5440000.0,55920000.0, ,,0.0,0.0,0.759999990463,0.0,0.0,99.2399978638,0.0
 , ,Ogeechee,Low Priority, ,Yes, , ,030602010604,Thornton Creek-Buckhead Creek,I1588,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes,Priority, , ,Upper Ogeechee,Ogeechee-Savannah,65521731.0156,48083.8012912,Yes, ,23760000.0,41800000.0,0.0,0.0,0.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,53.4399986267,2.32999992371,0.0,44.2400016785,0.0
 , ,Altamaha,High Priority, ,Yes, , ,030701020304,Tiger Creek-Buffalo Creek,I1589,"Part of God's Country, this area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management. Important habitat for the smallest of the states three distinct black bear populations. A biodiversity hotspot, this area hosts fairly large bottomland hardwood habitat. May be impacted by the Fall line Freeway highway system.",Yes,Yes,Yes,Yes,Priority, , ,Lower Oconee,Altamaha-St. Marys,82015193.9062,44182.2487389,Yes, ,0.0,3840000.0,3600000.0,53280000.0,21080000.0, ,"Fall line Flood Plains (Ocmulgee, Oconee)",0.0,0.0,20.4400005341,0.340000003576,0.0,79.2200012207,0.0
Priority, ,Apalachicola,Low Priority, , , , ,031300050305,Little White Oak Creek,I1590,, , , , , , , ,Upper Flint,Apalachicola,66036830.9805,42268.2335479, , ,62080000.0,2320000.0,0.0,880000.0,680000.0, ,,0.0,0.0,14.8699998856,0.360000014305,0.0,0.0,84.7799987793
 , ,Coosa-Tallapoosa,Further Investigation, , , , ,031501080505,Upper Buck Creek,I1591,, , , , ,Priority, ,Priority,Upper Tallapoosa,Alabama,80380652.7227,51990.4208832, , ,26680000.0,34960000.0,0.0,760000.0,15480000.0, ,,0.0,0.0,2.49000000954,0.10000000149,0.0,97.4100036621,0.0
Priority, ,Altamaha,Highest Priority, ,Yes, ,Priority,030701031303,Little Falling Creek,I1592,"Part of God's Country, this area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management. A prime area for connecting cultural, historic and natural resources. This area extends from Oconee National Forest and Piedmont National Wildlife Refuge south toward Hawkinsville and linking Macon/Warner-Robbins. Cultural and historic resources include Jurell plantation, Fort Hawkins, Ocmulgee National monument, and presence of Indian mounds with an opportunity to link to boundary expansion with high potential to extend Ocmulgee National monument boundaries (current ongoing study may have authority to extend boundaries of migration corridor). Bon Swamp National Wildlife Refuge has an approved boundary of 19,000 acres without further legislation, providing high potential to link to key surrounding habitat. Middle GA bear population occupies important connecting habitat between the Ocmulgee an Oconee Rivers through Twiggs and Wilkinson counties. A smaller, isolated bear population is along river, branches eastward to Twiggs and Wilson Counties that connect Ocee Woods and Oconee River. Area is characterized by rural communities across river from Macon Oconee National Forest, Piedmont National Wildlife Refuge, Ocmulgee National Monument, Bond Swam National Wildlife Refuge, Robins Air Force Base Echeconnee Wildlife Management Area, Oaky Woods Wildlife Area, and Ocmulgee Wildlife Management Area. Potential partners include US Fish and Wildlife Service with an interest in extending north 100 miles of river corridor with a lot of protected areas. Interagency discussions underway. Management for grassland birds and Red Cockaed Woodpeckers. Multiple partners working in the area.",Yes,Yes,Yes,Yes, , , ,Upper Ocmulgee,Altamaha-St. Marys,72993567.3828,63856.2996805,Yes, ,1400000.0,3480000.0,160000.0,13080000.0,54880000.0, ,Falling Creek,0.0,0.0,9.28999996185,0.0,0.0,0.0,90.7099990845
 , ,Altamaha,Further Investigation, ,Yes, , ,030701011702,Glady Creek-Cedar Creek,I1593,"Part of God's Country, this area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management. Connecting existing protectionsThis area is characterized by the presence of rare species including Red Cockaded Woodpeckers and rare fish and aquatic species in streams. Opportunities to connect with existing protected areas and serve a habitat corridor.  Potential to build connectivity to base.  Build from base. Rare species: RCW, Streams are significant  rare fish and species. #14 Metro Actions (Greater Atlanta)  No HUCS selected. Habitat cooridor |  |  |  |  |",Yes, , ,Yes, , , ,Upper Oconee,Altamaha-St. Marys,89540070.8438,49446.14738,Yes, ,5240000.0,5560000.0,1840000.0,28480000.0,48240000.0, ,Central Piedmont Connectivity,0.0,0.0,9.93999958038,0.0,0.0,0.0,90.0599975586
Priority, ,Altamaha,High Priority, ,Yes, ,Priority,030701031005,Lower Big Sandy Creek,I1594,This area hosts river systems that feed sensitive marshes along coastal regions and is characterized by a variety of habitat from river systems to upland ecological areas.  Sand ridge importance towards diversity and actively managed uplands for economic importance and longleaf restoration.  This is also an economically important resource with a need for better management.,Yes, , ,Yes, , , ,Upper Ocmulgee,Altamaha-St. Marys,67232277.1719,45499.4071798,Yes, ,48000000.0,15720000.0,0.0,3640000.0,40000.0, ,"God's Country (Ogeechee, Altamaha, Savannah)",0.0,0.0,10.4300003052,0.0599999986589,0.0,0.0,89.5100021362
