HUC12,STP,PLO,FED,TNC,UNK,PNP,LOC,PFP,TRB
030202030404,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300030107,0.0,1000000.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030201050105,17760000.0,0.0,15880000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020509,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401030203,0.0,0.0,0.0,0.0,0.0,0.0,960000.0,0.0,0.0
030201040201,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201050204,3360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401011501,0.0,0.0,0.0,0.0,0.0,0.0,5320000.0,0.0,0.0
030201050104,0.0,240000.0,21320000.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010302,0.0,0.0,600000.0,0.0,0.0,0.0,360000.0,0.0,0.0
030401010307,0.0,240000.0,0.0,0.0,0.0,0.0,3240000.0,0.0,0.0
030202030102,0.0,1280000.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
030201050107,36600000.0,3040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300030105,0.0,0.0,0.0,0.0,0.0,0.0,4960000.0,0.0,0.0
030401011103,0.0,3360000.0,0.0,0.0,0.0,0.0,560000.0,0.0,0.0
030401010202,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0
030202011102,600000.0,40000.0,0.0,0.0,0.0,1160000.0,4560000.0,0.0,0.0
030300020607,3040000.0,800000.0,13840000.0,0.0,0.0,320000.0,280000.0,0.0,0.0
030201030507,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201030605,720000.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201040602,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010705,760000.0,760000.0,0.0,0.0,0.0,0.0,3680000.0,0.0,0.0
030300020301,0.0,40000.0,0.0,0.0,0.0,0.0,1640000.0,0.0,0.0
030202010804,0.0,80000.0,0.0,0.0,0.0,40000.0,5400000.0,0.0,0.0
030300030104,0.0,0.0,0.0,0.0,0.0,0.0,1360000.0,0.0,0.0
030401011307,200000.0,0.0,0.0,0.0,0.0,0.0,360000.0,0.0,0.0
030202030104,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0
030201030404,0.0,160000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0
030401010204,0.0,1400000.0,2560000.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010407,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0
030401011203,0.0,320000.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030300020507,0.0,840000.0,0.0,0.0,0.0,0.0,2720000.0,0.0,0.0
030201040505,1560000.0,2680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401011303,0.0,80000.0,0.0,0.0,0.0,0.0,320000.0,0.0,0.0
030201050108,14000000.0,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201050102,0.0,0.0,5240000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020604,680000.0,200000.0,17440000.0,0.0,0.0,0.0,560000.0,0.0,0.0
030201030401,2040000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010803,13160000.0,120000.0,0.0,0.0,0.0,0.0,3480000.0,0.0,0.0
030401011305,0.0,0.0,0.0,0.0,0.0,0.0,2280000.0,0.0,0.0
030300020308,120000.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020506,0.0,720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020606,0.0,3160000.0,0.0,0.0,0.0,1120000.0,760000.0,0.0,0.0
030300020603,280000.0,640000.0,4280000.0,0.0,0.0,760000.0,880000.0,0.0,0.0
030401010402,0.0,0.0,0.0,0.0,0.0,0.0,2080000.0,0.0,0.0
030401011101,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,0.0,0.0
030202011503,0.0,320000.0,0.0,0.0,0.0,0.0,6640000.0,0.0,0.0
030401011306,0.0,240000.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0
030300030101,0.0,80000.0,0.0,0.0,0.0,0.0,1880000.0,0.0,0.0
030202010801,1080000.0,160000.0,0.0,0.0,0.0,0.0,9520000.0,0.0,0.0
030401010205,10320000.0,720000.0,1640000.0,0.0,0.0,0.0,0.0,0.0,0.0
030401030202,0.0,0.0,0.0,0.0,0.0,0.0,4480000.0,0.0,0.0
030202010802,10880000.0,80000.0,0.0,0.0,0.0,80000.0,1240000.0,0.0,0.0
030401010305,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030300020302,0.0,0.0,0.0,0.0,0.0,0.0,640000.0,0.0,0.0
030300030102,0.0,400000.0,0.0,0.0,0.0,0.0,5120000.0,0.0,0.0
030401010602,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,0.0,0.0
030300020304,0.0,1360000.0,0.0,0.0,0.0,0.0,2080000.0,0.0,0.0
030300020605,0.0,0.0,11880000.0,0.0,0.0,0.0,1480000.0,0.0,0.0
030201030203,280000.0,600000.0,0.0,0.0,0.0,440000.0,0.0,0.0,0.0
030202011502,0.0,520000.0,0.0,0.0,0.0,0.0,560000.0,0.0,0.0
030201040304,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010703,0.0,200000.0,0.0,0.0,0.0,160000.0,600000.0,0.0,0.0
030401010605,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030202030301,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401011102,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0
030201030106,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020602,0.0,0.0,1160000.0,0.0,0.0,120000.0,880000.0,0.0,0.0
030201030505,0.0,0.0,8080000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020503,0.0,4360000.0,0.0,0.0,0.0,0.0,9920000.0,0.0,0.0
030401011304,0.0,40000.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0
030201040601,800000.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010704,0.0,1360000.0,560000.0,0.0,0.0,0.0,7200000.0,0.0,0.0
030201040305,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201040503,0.0,600000.0,16040000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020310,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020601,0.0,1680000.0,440000.0,0.0,0.0,21240000.0,1840000.0,0.0,0.0
030300020104,0.0,40000.0,0.0,0.0,0.0,0.0,4600000.0,0.0,0.0
030300020305,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,0.0,0.0
030202030101,120000.0,0.0,0.0,0.0,0.0,0.0,360000.0,0.0,0.0
030201030503,0.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010604,0.0,0.0,12000000.0,0.0,0.0,0.0,760000.0,0.0,0.0
030201030102,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020309,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010502,0.0,0.0,7160000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201050304,240000.0,0.0,11040000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201040404,360000.0,40000.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020303,120000.0,0.0,0.0,0.0,0.0,0.0,1320000.0,0.0,0.0
030300020105,0.0,0.0,0.0,0.0,0.0,40000.0,4640000.0,0.0,0.0
030300020501,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010601,0.0,840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401011301,0.0,280000.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0
030401011007,40000.0,0.0,0.0,0.0,0.0,0.0,360000.0,0.0,0.0
030401010303,2760000.0,200000.0,2160000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201030204,40000.0,840000.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0
030401010603,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
030201050101,0.0,19440000.0,199800000.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010304,0.0,4640000.0,760000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010603,0.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201050301,16600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020102,120000.0,0.0,240000.0,0.0,0.0,0.0,10720000.0,0.0,0.0
030401010306,6680000.0,0.0,0.0,0.0,0.0,0.0,840000.0,0.0,0.0
030300020101,0.0,0.0,0.0,0.0,0.0,0.0,4520000.0,0.0,0.0
030202010602,0.0,0.0,22520000.0,0.0,0.0,0.0,320000.0,0.0,0.0
030201030504,0.0,0.0,3320000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020106,0.0,1240000.0,0.0,0.0,0.0,0.0,520000.0,0.0,0.0
030202010702,0.0,160000.0,0.0,0.0,0.0,0.0,2480000.0,0.0,0.0
030401010403,9520000.0,280000.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201050303,0.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010504,0.0,0.0,25920000.0,0.0,0.0,0.0,240000.0,0.0,0.0
030201040302,22400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202011501,400000.0,760000.0,0.0,0.0,0.0,0.0,6960000.0,0.0,0.0
030202010403,400000.0,160000.0,4240000.0,0.0,0.0,1680000.0,1600000.0,0.0,0.0
030300020408,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020407,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030303,0.0,520000.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0
030201040303,0.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010701,0.0,40000.0,0.0,0.0,0.0,0.0,1360000.0,0.0,0.0
030201010404,0.0,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401011302,560000.0,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0
030201030103,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
030201030104,1880000.0,1280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010302,720000.0,1080000.0,0.0,0.0,0.0,2520000.0,1760000.0,0.0,0.0
030201010604,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201030304,760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201040501,0.0,7800000.0,48800000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201040403,0.0,2520000.0,39080000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201040504,160000.0,1520000.0,14280000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020107,0.0,0.0,0.0,0.0,0.0,0.0,7400000.0,0.0,0.0
030201040402,1280000.0,0.0,34920000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020103,800000.0,0.0,640000.0,0.0,0.0,0.0,14000000.0,0.0,0.0
030201030502,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201040401,0.0,1520000.0,46840000.0,0.0,0.0,0.0,0.0,0.0,0.0
030401011002,0.0,160000.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0
030202010303,11520000.0,520000.0,0.0,0.0,0.0,4200000.0,160000.0,0.0,0.0
030201040502,19840000.0,23280000.0,15440000.0,360000.0,0.0,0.0,0.0,0.0,0.0
030201010607,0.0,120000.0,0.0,0.0,0.0,0.0,520000.0,0.0,0.0
030202010304,7120000.0,200000.0,6040000.0,0.0,0.0,1640000.0,3680000.0,0.0,0.0
030401010604,40000.0,80000.0,0.0,0.0,0.0,520000.0,80000.0,0.0,0.0
030300020404,760000.0,1560000.0,0.0,0.0,0.0,0.0,3280000.0,0.0,0.0
030202010603,0.0,80000.0,4320000.0,0.0,0.0,0.0,560000.0,0.0,0.0
030201010405,0.0,4560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020108,0.0,240000.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0
030401010404,18240000.0,0.0,22600000.0,0.0,0.0,0.0,160000.0,0.0,0.0
030401011005,0.0,0.0,0.0,0.0,0.0,160000.0,240000.0,0.0,0.0
030201030202,1960000.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201030305,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010601,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050805,0.0,0.0,27320000.0,3680000.0,0.0,0.0,0.0,0.0,0.0
030101070601,0.0,120000.0,0.0,1440000.0,0.0,0.0,0.0,0.0,0.0
030401010502,80000.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0
030401011006,11400000.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0
030101030204,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0
030300020201,200000.0,400000.0,0.0,0.0,0.0,720000.0,1160000.0,0.0,0.0
030102050804,12480000.0,20480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201050302,6560000.0,20240000.0,64600000.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010405,45920000.0,2040000.0,4800000.0,0.0,0.0,0.0,40000.0,0.0,0.0
030101070507,1520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010402,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010404,0.0,0.0,20680000.0,0.0,0.0,0.0,40000.0,0.0,0.0
030201030501,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010904,3960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020406,0.0,0.0,0.0,0.0,0.0,280000.0,0.0,0.0,0.0
030300020204,5080000.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0
030201030201,80000.0,920000.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0
030201010903,1240000.0,2680000.0,0.0,0.0,0.0,0.0,1040000.0,0.0,0.0
030201010504,0.0,0.0,0.0,0.0,0.0,160000.0,40000.0,0.0,0.0
030201010401,0.0,1280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030304,0.0,160000.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0
030102050803,33440000.0,1600000.0,3160000.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010301,0.0,40000.0,0.0,0.0,0.0,640000.0,760000.0,0.0,0.0
030102050201,67320000.0,0.0,3960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030203,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0
030300020405,0.0,1400000.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0
030202010202,0.0,1680000.0,0.0,0.0,0.0,440000.0,640000.0,0.0,0.0
030101030201,920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050807,19400000.0,3080000.0,14320000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030202,3240000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0
030401010504,4640000.0,1360000.0,0.0,0.0,0.0,640000.0,0.0,0.0,0.0
030201010901,880000.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.0,0.0
030300020206,0.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050802,9560000.0,4840000.0,108680000.0,6640000.0,0.0,0.0,0.0,0.0,0.0
030102050202,80000.0,1400000.0,8440000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020402,0.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010402,20800000.0,0.0,7920000.0,0.0,0.0,0.0,2000000.0,0.0,0.0
030101070508,13080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010503,0.0,0.0,15840000.0,0.0,0.0,0.0,1280000.0,0.0,0.0
030201010501,0.0,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010203,360000.0,1880000.0,2480000.0,0.0,0.0,1920000.0,5520000.0,0.0,0.0
030102050806,0.0,1000000.0,92760000.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010702,0.0,0.0,0.0,0.0,0.0,320000.0,0.0,0.0,0.0
030202010201,0.0,760000.0,0.0,0.0,0.0,0.0,1560000.0,0.0,0.0
030401010501,4960000.0,13480000.0,0.0,0.0,0.0,240000.0,0.0,0.0,0.0
030101070603,0.0,2920000.0,4360000.0,21440000.0,0.0,0.0,0.0,0.0,0.0
030201010502,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010902,0.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010601,0.0,2720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070602,0.0,800000.0,17480000.0,48840000.0,0.0,0.0,0.0,0.0,0.0
030401010704,0.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030108,4360000.0,680000.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
030102051504,0.0,0.0,126200000.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010501,80000.0,800000.0,10320000.0,0.0,0.0,840000.0,0.0,0.0,0.0
030102050103,6400000.0,13760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050500010405,920000.0,1200000.0,4960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020205,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070509,23040000.0,0.0,3120000.0,0.0,0.0,0.0,0.0,0.0,0.0
030300020203,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010704,160000.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020605,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070502,2720000.0,0.0,23600000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030302,0.0,0.0,0.0,0.0,0.0,0.0,240000.0,0.0,0.0
030202010104,18960000.0,6000000.0,6880000.0,0.0,0.0,3120000.0,9880000.0,0.0,0.0
030201010304,0.0,3840000.0,0.0,0.0,0.0,440000.0,0.0,0.0,0.0
030102050801,6120000.0,0.0,39960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070807,0.0,0.0,10680000.0,4760000.0,0.0,0.0,0.0,0.0,0.0
030102050809,1360000.0,40000.0,103880000.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050808,28480000.0,1240000.0,16800000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070902,160000.0,0.0,0.0,1280000.0,0.0,0.0,0.0,0.0,0.0
030101070504,0.0,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010303,0.0,680000.0,0.0,0.0,0.0,0.0,280000.0,0.0,0.0
030201020601,1240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010803,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070803,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020606,3200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050204,7480000.0,7840000.0,44880000.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050203,2320000.0,880000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070806,9720000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0
030201010802,0.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010204,0.0,1840000.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030202010401,14760000.0,440000.0,0.0,0.0,0.0,0.0,4720000.0,0.0,0.0
030101070503,240000.0,0.0,12320000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010706,1680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030109,18520000.0,800000.0,0.0,0.0,0.0,280000.0,200000.0,0.0,0.0
030401010701,240000.0,360000.0,5000000.0,0.0,0.0,8880000.0,0.0,0.0,0.0
030102050104,0.0,2600000.0,160000.0,120000.0,0.0,0.0,0.0,0.0,0.0
030201010106,0.0,5080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050205,2640000.0,40000.0,4520000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070505,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101040503,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
030101070903,0.0,5920000.0,9040000.0,10480000.0,0.0,0.0,0.0,0.0,0.0
030401010703,0.0,360000.0,440000.0,0.0,0.0,2400000.0,0.0,0.0,0.0
030201010705,1880000.0,4760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030106,200000.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102051501,0.0,0.0,24320000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030503,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102051505,80000.0,0.0,29880000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030305,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070804,3240000.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0
030101040201,26760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010702,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070805,2280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030904,3560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050901,0.0,0.0,128320000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101040202,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010302,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030301,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050903,0.0,0.0,42400000.0,0.0,0.0,9040000.0,0.0,0.0,0.0
030201010105,0.0,1120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020504,960000.0,2120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030409,4560000.0,920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070305,3960000.0,37280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050902,2360000.0,13080000.0,320000.0,0.0,0.0,45160000.0,0.0,0.0,0.0
030102050106,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020104,10920000.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020503,0.0,1520000.0,0.0,0.0,0.0,280000.0,0.0,0.0,0.0
030102051507,240000.0,0.0,5040000.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010804,5040000.0,440000.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050207,25120000.0,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050206,5720000.0,3040000.0,4960000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020102,2400000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070802,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020304,9840000.0,320000.0,0.0,0.0,0.0,840000.0,0.0,0.0,0.0
030101070501,16480000.0,5440000.0,4080000.0,0.0,0.0,0.0,0.0,0.0,0.0
030202010103,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101040106,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101040502,7840000.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0
030201010703,0.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020206,7680000.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020405,0.0,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070705,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050904,9600000.0,6160000.0,0.0,0.0,0.0,16240000.0,0.0,0.0,0.0
030101040501,1720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070303,200000.0,3160000.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0
030201010104,0.0,1760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010805,0.0,0.0,720000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070304,0.0,2120000.0,0.0,960000.0,0.0,0.0,0.0,0.0,0.0
030201020602,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101030408,3760000.0,4360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050107,0.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010201,1040000.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050208,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010802,0.0,0.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020603,3520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020103,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010803,0.0,600000.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010102,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010103,0.0,5320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102030706,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050907,0.0,0.0,0.0,0.0,0.0,22360000.0,0.0,0.0,0.0
030101030404,1120000.0,560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201010701,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070302,5880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102051407,200000.0,0.0,600000.0,160000.0,0.0,0.0,240000.0,0.0,0.0
030401010801,0.0,0.0,760000.0,0.0,0.0,0.0,0.0,0.0,0.0
030101040108,0.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050905,0.0,0.0,65720000.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050102,0.0,3080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102051406,0.0,0.0,77240000.0,0.0,0.0,0.0,0.0,0.0,0.0
030102050906,0.0,0.0,8280000.0,0.0,0.0,760000.0,0.0,0.0,0.0
030101040506,0.0,1520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030201020404,0.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030102051502,8400000.0,0.0,20160000.0,0.0,0.0,0.0,40000.0,0.0,0.0
030201020303,6760000.0,560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070205,4760000.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030101070702,1600000.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030401010201,0.0,1560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050500010603,1480000.0,2520000.0,10560000.0,0.0,0.0,160000.0,0.0,0.0,0.0
030101040105,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
