HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7
030202030602,14040000.0,1280000.0,16360000.0,23440000.0,41040000.0,4040000.0,160000.0,0.0
030202030102,6160000.0,0.0,2880000.0,6800000.0,23680000.0,5640000.0,4440000.0,80000.0
030202030601,5440000.0,160000.0,7040000.0,8760000.0,16320000.0,1960000.0,560000.0,0.0
030201050107,240000.0,0.0,0.0,0.0,120000.0,120000.0,40000.0,0.0
030202030401,20480000.0,1200000.0,21000000.0,24960000.0,40120000.0,4680000.0,840000.0,0.0
030201040603,1640000.0,520000.0,2160000.0,2280000.0,2280000.0,120000.0,0.0,0.0
030300030105,27080000.0,1600000.0,9600000.0,11560000.0,22160000.0,3320000.0,720000.0,0.0
030201040105,10320000.0,2240000.0,14600000.0,8920000.0,16120000.0,2120000.0,680000.0,0.0
030401011103,21640000.0,480000.0,7480000.0,15000000.0,48880000.0,17880000.0,9280000.0,1040000.0
030401010202,8640000.0,0.0,520000.0,120000.0,80000.0,20240000.0,67920000.0,440000.0
030202011102,13320000.0,1720000.0,10600000.0,9840000.0,18200000.0,10760000.0,9600000.0,0.0
030300020607,27360000.0,760000.0,2200000.0,5160000.0,23560000.0,7280000.0,6200000.0,1040000.0
030201030507,14880000.0,1600000.0,11440000.0,8480000.0,18760000.0,3880000.0,440000.0,0.0
030201030605,29840000.0,6520000.0,18840000.0,13360000.0,16960000.0,3520000.0,840000.0,0.0
030201040602,8840000.0,2880000.0,26200000.0,16560000.0,24080000.0,1080000.0,80000.0,0.0
030401010401,7640000.0,0.0,40000.0,1400000.0,13920000.0,9360000.0,13720000.0,560000.0
030202010705,30000000.0,5640000.0,10720000.0,6320000.0,8880000.0,0.0,0.0,0.0
030300020301,16800000.0,400000.0,22560000.0,25520000.0,29840000.0,360000.0,0.0,0.0
030202030403,25160000.0,1480000.0,3840000.0,3120000.0,5160000.0,1240000.0,120000.0,0.0
030201040101,6760000.0,4400000.0,11880000.0,4960000.0,5000000.0,0.0,0.0,0.0
030202010804,82720000.0,5320000.0,4600000.0,960000.0,320000.0,0.0,0.0,0.0
030300030104,28440000.0,1760000.0,7720000.0,3120000.0,3560000.0,280000.0,1040000.0,0.0
030401020202,9440000.0,0.0,8360000.0,18000000.0,17080000.0,5320000.0,11080000.0,2000000.0
030300020306,9760000.0,120000.0,21680000.0,22440000.0,36320000.0,2720000.0,0.0,0.0
030202030302,10320000.0,240000.0,8160000.0,17960000.0,33560000.0,4280000.0,240000.0,0.0
030401011307,53920000.0,1720000.0,32440000.0,17880000.0,6760000.0,1960000.0,360000.0,0.0
030202030104,11720000.0,440000.0,9600000.0,13680000.0,20960000.0,6120000.0,1960000.0,0.0
030201030404,27960000.0,3960000.0,10640000.0,6520000.0,9320000.0,2040000.0,480000.0,0.0
030401010204,8040000.0,80000.0,360000.0,240000.0,640000.0,25320000.0,59120000.0,120000.0
030401010407,5480000.0,0.0,200000.0,2240000.0,14400000.0,5920000.0,8760000.0,520000.0
030401011203,19640000.0,0.0,3720000.0,9760000.0,63160000.0,22120000.0,15440000.0,2440000.0
030202030402,15040000.0,1880000.0,15840000.0,12800000.0,13640000.0,960000.0,640000.0,0.0
030300020307,4880000.0,0.0,8400000.0,8600000.0,14040000.0,760000.0,440000.0,0.0
030300020507,5400000.0,0.0,8200000.0,16560000.0,18640000.0,1080000.0,440000.0,80000.0
030201040505,1840000.0,1000000.0,3400000.0,2520000.0,3960000.0,520000.0,40000.0,0.0
030401011303,26400000.0,360000.0,5160000.0,9200000.0,7600000.0,200000.0,0.0,0.0
030201050108,240000.0,200000.0,440000.0,320000.0,160000.0,0.0,0.0,0.0
030201050102,1800000.0,800000.0,3560000.0,4760000.0,5360000.0,160000.0,0.0,0.0
030300020604,19200000.0,1600000.0,2480000.0,3760000.0,12520000.0,4840000.0,1920000.0,0.0
030201030401,12320000.0,1560000.0,15720000.0,14000000.0,35360000.0,7840000.0,5240000.0,80000.0
030202010803,70880000.0,8520000.0,8000000.0,2960000.0,6680000.0,2240000.0,3800000.0,840000.0
030401011305,59280000.0,1960000.0,3080000.0,1680000.0,5000000.0,920000.0,840000.0,0.0
030300020308,11360000.0,320000.0,26520000.0,16920000.0,27080000.0,1800000.0,80000.0,0.0
030300020506,8880000.0,0.0,12240000.0,12680000.0,27920000.0,6000000.0,6280000.0,760000.0
030300020606,12080000.0,0.0,5240000.0,10480000.0,37120000.0,6960000.0,3760000.0,960000.0
030300020603,35640000.0,4840000.0,8760000.0,4000000.0,9280000.0,1880000.0,680000.0,0.0
030401010402,5680000.0,0.0,1120000.0,5720000.0,7400000.0,5040000.0,5200000.0,520000.0
030201040104,4920000.0,16080000.0,16040000.0,2720000.0,2480000.0,840000.0,160000.0,0.0
030401011101,11680000.0,240000.0,16120000.0,26920000.0,22280000.0,5280000.0,3040000.0,0.0
030202011503,25280000.0,3080000.0,38000000.0,19640000.0,46440000.0,13680000.0,12600000.0,320000.0
030401011306,51360000.0,1920000.0,4560000.0,3120000.0,4200000.0,1880000.0,0.0,0.0
030300030101,42840000.0,960000.0,13400000.0,14560000.0,7760000.0,0.0,0.0,0.0
030202010801,88320000.0,10000000.0,18760000.0,9920000.0,8360000.0,200000.0,0.0,0.0
030401010205,7200000.0,440000.0,2920000.0,3560000.0,4280000.0,27000000.0,45240000.0,40000.0
030401030202,32840000.0,480000.0,13760000.0,31600000.0,23520000.0,5040000.0,7240000.0,280000.0
030202010802,22640000.0,1960000.0,2800000.0,2800000.0,6920000.0,2640000.0,840000.0,480000.0
030300020502,8840000.0,40000.0,11280000.0,12640000.0,23600000.0,7560000.0,5640000.0,400000.0
030401010305,14600000.0,80000.0,1840000.0,6160000.0,15040000.0,17680000.0,33840000.0,920000.0
030300020302,26760000.0,6840000.0,26760000.0,11440000.0,8680000.0,320000.0,0.0,0.0
030201030101,12000000.0,1400000.0,14760000.0,16880000.0,28440000.0,2080000.0,0.0,0.0
030300030102,56120000.0,2480000.0,11160000.0,3640000.0,2760000.0,0.0,0.0,0.0
030401010602,7000000.0,0.0,600000.0,5320000.0,14480000.0,6120000.0,10240000.0,1320000.0
030300020304,4960000.0,40000.0,4120000.0,6160000.0,18640000.0,9800000.0,1160000.0,0.0
030201030602,9040000.0,4520000.0,23840000.0,24480000.0,25840000.0,3680000.0,360000.0,0.0
030300020605,63640000.0,5720000.0,20760000.0,9000000.0,14840000.0,5880000.0,2160000.0,0.0
030201030203,13000000.0,400000.0,13080000.0,22880000.0,61480000.0,11960000.0,4360000.0,0.0
030202030303,27480000.0,1480000.0,11640000.0,13640000.0,26840000.0,8080000.0,2280000.0,0.0
030202011502,13160000.0,2400000.0,21800000.0,13560000.0,11920000.0,1320000.0,280000.0,0.0
030201040304,10200000.0,38680000.0,22520000.0,8520000.0,11560000.0,440000.0,0.0,0.0
030401011202,7120000.0,0.0,3960000.0,22400000.0,31040000.0,5600000.0,1040000.0,0.0
030201030506,10200000.0,8200000.0,33000000.0,23680000.0,35200000.0,7240000.0,560000.0,0.0
030202010703,9800000.0,760000.0,9680000.0,9120000.0,18760000.0,560000.0,80000.0,0.0
030401010605,7400000.0,0.0,880000.0,6000000.0,27560000.0,8800000.0,5480000.0,360000.0
030202030301,12840000.0,3160000.0,28880000.0,26000000.0,18320000.0,1040000.0,80000.0,0.0
030401011102,18720000.0,640000.0,22320000.0,43480000.0,26240000.0,2920000.0,840000.0,0.0
030401010406,5080000.0,0.0,40000.0,3080000.0,16000000.0,8360000.0,9200000.0,360000.0
030201030106,9400000.0,880000.0,8080000.0,10520000.0,19280000.0,3240000.0,1040000.0,0.0
030300020602,35960000.0,1480000.0,3160000.0,1680000.0,640000.0,0.0,0.0,0.0
030201030505,7320000.0,600000.0,16880000.0,17920000.0,28360000.0,10480000.0,5360000.0,80000.0
030300020503,9240000.0,0.0,6160000.0,16000000.0,54920000.0,10960000.0,3000000.0,1400000.0
030401011304,65040000.0,2080000.0,18720000.0,14600000.0,6920000.0,480000.0,0.0,0.0
030201040601,10840000.0,25040000.0,35480000.0,14320000.0,19680000.0,3840000.0,1320000.0,0.0
030202010704,50960000.0,4680000.0,8520000.0,5280000.0,11080000.0,1000000.0,160000.0,40000.0
030401011201,7920000.0,0.0,2080000.0,9480000.0,37000000.0,9160000.0,2440000.0,360000.0
030201040305,7560000.0,27600000.0,15120000.0,7280000.0,6560000.0,320000.0,80000.0,0.0
030201030402,6480000.0,8440000.0,19680000.0,16560000.0,18800000.0,520000.0,0.0,0.0
030201040503,1880000.0,280000.0,1360000.0,1400000.0,17760000.0,10160000.0,5960000.0,80000.0
030300020310,28520000.0,1520000.0,12760000.0,12280000.0,25920000.0,5200000.0,1560000.0,0.0
030300020601,43400000.0,1200000.0,10640000.0,14600000.0,52640000.0,7480000.0,3480000.0,1440000.0
030202030103,20240000.0,40000.0,17680000.0,24320000.0,49160000.0,12000000.0,5880000.0,0.0
030300020104,87920000.0,4040000.0,13200000.0,6360000.0,4400000.0,240000.0,0.0,0.0
030401010606,13800000.0,120000.0,5120000.0,7760000.0,8920000.0,3360000.0,520000.0,0.0
030300020305,17320000.0,3240000.0,7560000.0,2360000.0,2640000.0,760000.0,1240000.0,200000.0
030202030101,23480000.0,2600000.0,38800000.0,20920000.0,24480000.0,2800000.0,360000.0,0.0
030201030503,5680000.0,1040000.0,13200000.0,15840000.0,17840000.0,2360000.0,80000.0,0.0
030202010604,12480000.0,3040000.0,7200000.0,3920000.0,7480000.0,5160000.0,4680000.0,680000.0
030401010607,5320000.0,0.0,3120000.0,6400000.0,12360000.0,6400000.0,2720000.0,0.0
030201030102,8440000.0,720000.0,6720000.0,12160000.0,28120000.0,2480000.0,360000.0,0.0
030300020309,33640000.0,1400000.0,2920000.0,1680000.0,1240000.0,0.0,0.0,0.0
030202010502,9240000.0,160000.0,2320000.0,2520000.0,23160000.0,12760000.0,6160000.0,80000.0
030201050304,1680000.0,0.0,80000.0,560000.0,1000000.0,1400000.0,760000.0,0.0
030201040404,4200000.0,6120000.0,12520000.0,5520000.0,14520000.0,1440000.0,200000.0,0.0
030201030105,11680000.0,720000.0,12440000.0,20920000.0,48920000.0,8800000.0,5800000.0,40000.0
030201030107,7280000.0,160000.0,4320000.0,6240000.0,14760000.0,7400000.0,5680000.0,160000.0
030300020303,18360000.0,1600000.0,22200000.0,14880000.0,20560000.0,1400000.0,0.0,0.0
030300020105,84360000.0,3200000.0,8600000.0,7280000.0,7920000.0,1280000.0,40000.0,0.0
030300020501,16240000.0,3520000.0,15960000.0,12600000.0,24280000.0,960000.0,240000.0,0.0
030401010601,4760000.0,0.0,2320000.0,19760000.0,17200000.0,1640000.0,800000.0,0.0
030401011301,58120000.0,1520000.0,11440000.0,7480000.0,5600000.0,400000.0,0.0,0.0
030401011007,16200000.0,0.0,600000.0,7240000.0,49520000.0,18280000.0,20640000.0,9880000.0
030401010303,6520000.0,40000.0,280000.0,80000.0,0.0,13600000.0,56480000.0,160000.0
030201030204,5320000.0,3840000.0,12680000.0,6600000.0,13280000.0,4920000.0,3920000.0,280000.0
030401010603,4200000.0,0.0,2960000.0,10200000.0,11480000.0,3080000.0,1240000.0,0.0
030201050101,2440000.0,1120000.0,4000000.0,1880000.0,1240000.0,40000.0,0.0,0.0
030101070403,9800000.0,45040000.0,34880000.0,13000000.0,11760000.0,1920000.0,1520000.0,0.0
030401010304,3320000.0,0.0,0.0,0.0,0.0,3640000.0,67160000.0,80000.0
030201010603,7360000.0,0.0,3480000.0,5880000.0,27120000.0,18160000.0,18480000.0,1080000.0
030201010403,5800000.0,200000.0,12560000.0,8680000.0,11080000.0,80000.0,0.0,0.0
030201010606,12000000.0,1880000.0,12440000.0,13400000.0,21040000.0,3160000.0,2080000.0,40000.0
030201050301,880000.0,360000.0,280000.0,0.0,480000.0,0.0,0.0,0.0
030300020102,59960000.0,2600000.0,8800000.0,5200000.0,9520000.0,3400000.0,1720000.0,0.0
030401010306,19360000.0,0.0,3640000.0,7000000.0,17640000.0,30960000.0,48760000.0,240000.0
030300020101,24240000.0,0.0,4080000.0,23960000.0,31680000.0,2880000.0,160000.0,0.0
030201030601,15240000.0,6360000.0,41000000.0,23000000.0,23280000.0,1080000.0,0.0,0.0
030202010602,26440000.0,1640000.0,11880000.0,10440000.0,19840000.0,7640000.0,15480000.0,2840000.0
030201030504,8960000.0,1160000.0,20680000.0,18240000.0,29760000.0,5960000.0,1360000.0,0.0
030300020106,4880000.0,0.0,4600000.0,6400000.0,11960000.0,2480000.0,0.0,0.0
030101070401,3240000.0,240000.0,3680000.0,6320000.0,19400000.0,2240000.0,920000.0,0.0
030202010702,25280000.0,2040000.0,10120000.0,10960000.0,11840000.0,440000.0,0.0,0.0
030401010403,4120000.0,0.0,0.0,40000.0,120000.0,16640000.0,38600000.0,120000.0
030202010504,23200000.0,3320000.0,11800000.0,5640000.0,15040000.0,9720000.0,9960000.0,1360000.0
030201040302,3840000.0,320000.0,4280000.0,7080000.0,28640000.0,9280000.0,2880000.0,0.0
030202011501,17480000.0,80000.0,39960000.0,23840000.0,26640000.0,2360000.0,280000.0,0.0
030101070404,5800000.0,1960000.0,15480000.0,7920000.0,18640000.0,9560000.0,5160000.0,0.0
030202010403,45480000.0,2360000.0,5200000.0,3480000.0,11760000.0,1240000.0,0.0,0.0
030300020408,42720000.0,4680000.0,8640000.0,8040000.0,12360000.0,680000.0,0.0,0.0
030300020407,27800000.0,3280000.0,20600000.0,13680000.0,18920000.0,1840000.0,0.0,0.0
030101030303,22280000.0,160000.0,2000000.0,8400000.0,46160000.0,12040000.0,7760000.0,1280000.0
030201040303,9440000.0,80320000.0,22520000.0,4880000.0,1960000.0,0.0,0.0,0.0
030202010701,19960000.0,1160000.0,8080000.0,4320000.0,2920000.0,0.0,0.0,0.0
030201010404,14200000.0,1080000.0,15280000.0,18200000.0,37640000.0,10080000.0,1520000.0,0.0
030401011302,30640000.0,280000.0,8440000.0,22080000.0,24240000.0,4160000.0,560000.0,0.0
030201030103,20360000.0,1120000.0,12240000.0,18680000.0,37800000.0,7440000.0,1240000.0,0.0
030201030104,8040000.0,1000000.0,8440000.0,12920000.0,29480000.0,7640000.0,3440000.0,40000.0
030202010302,22600000.0,880000.0,13040000.0,18720000.0,34760000.0,9000000.0,2640000.0,0.0
030201010604,12960000.0,160000.0,4280000.0,6840000.0,41160000.0,12280000.0,6520000.0,80000.0
030201030304,4960000.0,7960000.0,17760000.0,10600000.0,3960000.0,40000.0,0.0,0.0
030201040501,1960000.0,440000.0,520000.0,520000.0,6400000.0,23720000.0,1440000.0,0.0
030401011001,13360000.0,160000.0,3880000.0,17200000.0,35440000.0,18600000.0,18480000.0,1920000.0
030201040403,6720000.0,13880000.0,17640000.0,9640000.0,32080000.0,14920000.0,1720000.0,0.0
030201040504,10760000.0,15760000.0,20200000.0,7440000.0,49960000.0,23360000.0,640000.0,0.0
030300020107,14240000.0,40000.0,5440000.0,8840000.0,31840000.0,9200000.0,1440000.0,0.0
030201040402,6120000.0,7160000.0,6800000.0,3400000.0,15840000.0,17560000.0,2840000.0,0.0
030300020103,30040000.0,1040000.0,5080000.0,7560000.0,27800000.0,9280000.0,3840000.0,0.0
030201030502,10160000.0,3640000.0,33040000.0,14200000.0,16240000.0,1360000.0,80000.0,0.0
030201040401,6080000.0,22280000.0,14240000.0,7040000.0,19960000.0,13240000.0,2080000.0,0.0
030401011002,5840000.0,0.0,1200000.0,9560000.0,27600000.0,6880000.0,7000000.0,1360000.0
030202010303,25040000.0,760000.0,10280000.0,18200000.0,40720000.0,12840000.0,12920000.0,2200000.0
030201040502,120000.0,120000.0,40000.0,40000.0,120000.0,80000.0,240000.0,0.0
030201010607,24440000.0,760000.0,7920000.0,11280000.0,21840000.0,2200000.0,1520000.0,0.0
030202010304,43280000.0,2200000.0,12480000.0,9040000.0,27080000.0,7520000.0,4720000.0,120000.0
030401010604,16440000.0,0.0,5200000.0,22280000.0,33160000.0,12800000.0,4400000.0,40000.0
030201010605,15200000.0,120000.0,4720000.0,8800000.0,40120000.0,13680000.0,3320000.0,120000.0
030300020404,23720000.0,2560000.0,33760000.0,13320000.0,15400000.0,1360000.0,0.0,0.0
030202010603,15480000.0,880000.0,10840000.0,11000000.0,14840000.0,2800000.0,680000.0,0.0
030201010405,5240000.0,760000.0,13320000.0,7640000.0,13640000.0,4840000.0,1040000.0,0.0
030101070402,8600000.0,440000.0,5920000.0,8480000.0,14800000.0,1960000.0,80000.0,0.0
030300020108,6520000.0,40000.0,7440000.0,11360000.0,29880000.0,3000000.0,40000.0,0.0
030401010404,8560000.0,2000000.0,2240000.0,1680000.0,8720000.0,17160000.0,71640000.0,1360000.0
030401011005,17920000.0,400000.0,5960000.0,16080000.0,21960000.0,6880000.0,5600000.0,1600000.0
030201030202,19640000.0,1560000.0,11880000.0,14600000.0,23560000.0,5120000.0,2760000.0,200000.0
030201030305,11800000.0,10000000.0,26640000.0,14560000.0,19040000.0,3600000.0,80000.0,0.0
030202010601,9320000.0,40000.0,1840000.0,4600000.0,30360000.0,6920000.0,3480000.0,200000.0
030102050805,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0
030101070601,9880000.0,8320000.0,34600000.0,15920000.0,22160000.0,6640000.0,3120000.0,160000.0
030401010503,6440000.0,120000.0,10800000.0,11800000.0,13080000.0,3400000.0,1760000.0,40000.0
030201010602,4160000.0,0.0,4880000.0,9960000.0,20360000.0,5160000.0,520000.0,0.0
030201040301,6600000.0,32880000.0,20840000.0,7280000.0,4600000.0,0.0,0.0,0.0
030401010502,6960000.0,40000.0,1680000.0,10160000.0,19840000.0,10400000.0,16120000.0,80000.0
030401011006,10560000.0,0.0,480000.0,8680000.0,45160000.0,18080000.0,10640000.0,4320000.0
030401010705,14440000.0,0.0,15040000.0,24160000.0,28440000.0,7160000.0,8600000.0,520000.0
030101030204,10000000.0,0.0,80000.0,1040000.0,21720000.0,9920000.0,12520000.0,2960000.0
030300020201,23600000.0,0.0,3760000.0,14600000.0,62240000.0,18400000.0,7080000.0,160000.0
030101070405,8000000.0,40000.0,800000.0,1600000.0,13080000.0,11320000.0,6080000.0,80000.0
030102050804,40000.0,0.0,0.0,0.0,0.0,0.0,80000.0,40000.0
030201050302,0.0,0.0,0.0,0.0,40000.0,760000.0,3440000.0,0.0
030401010405,12440000.0,1360000.0,4720000.0,10600000.0,19320000.0,32680000.0,64040000.0,1360000.0
030201010503,11720000.0,280000.0,3760000.0,6920000.0,14880000.0,3040000.0,2000000.0,0.0
030101070507,6880000.0,320000.0,7720000.0,8760000.0,13640000.0,2160000.0,520000.0,0.0
030201010402,6120000.0,40000.0,4480000.0,7760000.0,17680000.0,6640000.0,3040000.0,0.0
030202010404,11240000.0,40000.0,7080000.0,12360000.0,24920000.0,6160000.0,2640000.0,440000.0
030201030501,19160000.0,5040000.0,41520000.0,30440000.0,36280000.0,4120000.0,760000.0,0.0
030401010904,8960000.0,40000.0,520000.0,2120000.0,24400000.0,15960000.0,15960000.0,2560000.0
030300020406,4280000.0,0.0,4800000.0,8560000.0,17120000.0,2160000.0,0.0,0.0
030300020403,9080000.0,0.0,9520000.0,16680000.0,39360000.0,7320000.0,40000.0,0.0
030300020204,11840000.0,80000.0,5240000.0,11800000.0,33240000.0,9600000.0,12680000.0,200000.0
030201030201,9880000.0,10600000.0,20360000.0,8720000.0,10240000.0,3480000.0,2080000.0,0.0
030201030303,3920000.0,2120000.0,15120000.0,6360000.0,10800000.0,2000000.0,40000.0,0.0
030201030302,4920000.0,1600000.0,18760000.0,10400000.0,14520000.0,1320000.0,40000.0,0.0
030201010903,30960000.0,1240000.0,10320000.0,11000000.0,19240000.0,5320000.0,4360000.0,680000.0
030201010504,15840000.0,1080000.0,5000000.0,3840000.0,6680000.0,2120000.0,160000.0,0.0
030201010401,20320000.0,600000.0,12480000.0,17720000.0,55760000.0,13360000.0,1680000.0,0.0
030201010904,11920000.0,1400000.0,9120000.0,13040000.0,32640000.0,11520000.0,8720000.0,280000.0
030101030304,9600000.0,0.0,480000.0,4000000.0,25400000.0,10680000.0,15720000.0,6960000.0
030401010903,5880000.0,0.0,2680000.0,9640000.0,18680000.0,4560000.0,3720000.0,600000.0
030102050803,0.0,0.0,0.0,0.0,40000.0,0.0,80000.0,0.0
030202010301,6480000.0,0.0,5920000.0,20800000.0,29120000.0,5640000.0,680000.0,0.0
030102050201,880000.0,0.0,0.0,0.0,6840000.0,2760000.0,560000.0,0.0
030101030203,17760000.0,0.0,1360000.0,3880000.0,44160000.0,29800000.0,24160000.0,7800000.0
030300020405,9720000.0,0.0,4440000.0,20320000.0,42200000.0,9440000.0,320000.0,0.0
030401011004,4920000.0,0.0,800000.0,5800000.0,15800000.0,6040000.0,4280000.0,360000.0
030300020207,6160000.0,80000.0,4840000.0,9920000.0,26440000.0,5160000.0,0.0,0.0
030101070901,7560000.0,5880000.0,13840000.0,9640000.0,23720000.0,7840000.0,1440000.0,0.0
030202010202,11640000.0,0.0,4880000.0,27040000.0,48960000.0,8320000.0,520000.0,0.0
030101030201,9280000.0,0.0,160000.0,2200000.0,20480000.0,16520000.0,19080000.0,3800000.0
030102050807,80000.0,0.0,0.0,0.0,160000.0,0.0,40000.0,0.0
030201030301,2000000.0,3280000.0,15680000.0,5560000.0,6480000.0,880000.0,0.0,0.0
030101030202,13360000.0,0.0,360000.0,3840000.0,31480000.0,19800000.0,18080000.0,3680000.0
030401010504,10480000.0,40000.0,2480000.0,6680000.0,19560000.0,14560000.0,35000000.0,2680000.0
030201010901,17640000.0,520000.0,8840000.0,8680000.0,9600000.0,40000.0,0.0,0.0
030300020206,4320000.0,0.0,680000.0,5400000.0,23360000.0,6160000.0,2400000.0,0.0
030401011003,6200000.0,40000.0,320000.0,11000000.0,20040000.0,4200000.0,2640000.0,40000.0
030102050802,360000.0,0.0,0.0,40000.0,2960000.0,22040000.0,6560000.0,0.0
030300020202,13240000.0,0.0,5400000.0,17720000.0,41680000.0,9160000.0,1720000.0,0.0
030102050202,1520000.0,30600000.0,8800000.0,4840000.0,9760000.0,1120000.0,160000.0,0.0
030300020402,7520000.0,0.0,6200000.0,13080000.0,36080000.0,4920000.0,40000.0,0.0
030202010402,9920000.0,1120000.0,3680000.0,4240000.0,17560000.0,5480000.0,6320000.0,280000.0
030101070508,7040000.0,2280000.0,7080000.0,6800000.0,22040000.0,17560000.0,22760000.0,1040000.0
030202010503,15320000.0,0.0,1800000.0,11080000.0,66160000.0,30000000.0,8880000.0,440000.0
030201010501,10600000.0,120000.0,11080000.0,22200000.0,54560000.0,15640000.0,8000000.0,280000.0
030202010203,15520000.0,320000.0,3960000.0,7360000.0,35360000.0,15040000.0,6840000.0,520000.0
030102050806,440000.0,0.0,0.0,0.0,0.0,3320000.0,40000.0,0.0
030401010702,8600000.0,0.0,280000.0,7880000.0,27440000.0,13640000.0,11960000.0,120000.0
030202010201,8760000.0,0.0,4080000.0,22520000.0,35800000.0,10760000.0,2720000.0,400000.0
030401010501,4440000.0,0.0,120000.0,40000.0,0.0,4400000.0,65480000.0,1080000.0
030101070603,3720000.0,120000.0,1040000.0,4000000.0,10000000.0,4120000.0,7360000.0,600000.0
030201010502,12720000.0,240000.0,16080000.0,22200000.0,42040000.0,10200000.0,1400000.0,0.0
030201010902,7640000.0,640000.0,8000000.0,11560000.0,21720000.0,3520000.0,840000.0,0.0
030201010601,12600000.0,200000.0,18280000.0,19160000.0,26360000.0,4040000.0,80000.0,0.0
030101070602,4800000.0,280000.0,1480000.0,2280000.0,14280000.0,12240000.0,7720000.0,0.0
030401010704,10720000.0,0.0,1560000.0,13120000.0,28120000.0,8680000.0,6120000.0,80000.0
030101030108,5480000.0,120000.0,760000.0,80000.0,4600000.0,10120000.0,21800000.0,2240000.0
030101070506,7320000.0,2160000.0,17920000.0,11240000.0,18680000.0,5520000.0,1720000.0,0.0
030102051504,360000.0,0.0,0.0,0.0,0.0,18640000.0,24160000.0,0.0
030202010501,14320000.0,360000.0,6080000.0,13480000.0,40920000.0,8760000.0,3360000.0,0.0
030102050103,11080000.0,5240000.0,20600000.0,31720000.0,28800000.0,1760000.0,40000.0,0.0
030300020401,9720000.0,0.0,840000.0,12000000.0,67280000.0,23320000.0,5240000.0,0.0
030101030501,9200000.0,0.0,1320000.0,7960000.0,33560000.0,6560000.0,4240000.0,640000.0
050500010405,7360000.0,3920000.0,8080000.0,1120000.0,0.0,9000000.0,1440000.0,0.0
030300020205,16240000.0,880000.0,3600000.0,3280000.0,8720000.0,920000.0,120000.0,0.0
030101070509,5520000.0,240000.0,1440000.0,1840000.0,12200000.0,17400000.0,10440000.0,480000.0
030101030502,10520000.0,0.0,120000.0,2240000.0,41240000.0,17960000.0,18400000.0,6480000.0
030300020203,9880000.0,0.0,1360000.0,5480000.0,25560000.0,9400000.0,3240000.0,0.0
030201010704,3400000.0,80000.0,11720000.0,8240000.0,17640000.0,5640000.0,2200000.0,0.0
030101030306,14040000.0,40000.0,200000.0,1680000.0,41200000.0,26760000.0,15640000.0,4920000.0
030101030107,3680000.0,0.0,40000.0,1040000.0,9760000.0,6200000.0,11720000.0,1560000.0
030201020605,8560000.0,1600000.0,21840000.0,18960000.0,32640000.0,11760000.0,3080000.0,0.0
030101070502,800000.0,40000.0,400000.0,120000.0,4560000.0,25840000.0,11360000.0,3000000.0
030101030302,7240000.0,0.0,0.0,120000.0,18320000.0,14280000.0,14720000.0,14280000.0
030202010104,9280000.0,0.0,1880000.0,7480000.0,38000000.0,23200000.0,20720000.0,4240000.0
030201010304,11960000.0,560000.0,20120000.0,25000000.0,38240000.0,5160000.0,2280000.0,0.0
030102050801,560000.0,360000.0,760000.0,760000.0,2440000.0,1080000.0,640000.0,0.0
030101070807,1000000.0,0.0,880000.0,360000.0,2920000.0,2200000.0,2640000.0,920000.0
030102050809,80000.0,0.0,0.0,0.0,0.0,2280000.0,0.0,0.0
030102050808,240000.0,80000.0,80000.0,120000.0,40000.0,40000.0,0.0,0.0
030101070902,12760000.0,1800000.0,13760000.0,7960000.0,18600000.0,3600000.0,840000.0,0.0
030101070504,4480000.0,3560000.0,24160000.0,15680000.0,13040000.0,1680000.0,520000.0,0.0
030201010303,9760000.0,40000.0,6960000.0,15080000.0,36520000.0,10760000.0,6320000.0,80000.0
030201020601,4000000.0,400000.0,7800000.0,11680000.0,19440000.0,3840000.0,200000.0,0.0
030401010806,12600000.0,40000.0,5480000.0,8360000.0,11040000.0,2480000.0,840000.0,0.0
030201010803,15080000.0,3280000.0,19800000.0,21320000.0,48600000.0,26320000.0,15160000.0,160000.0
030401010902,14640000.0,0.0,2560000.0,20160000.0,40880000.0,9760000.0,11280000.0,280000.0
030101070803,5000000.0,80000.0,4640000.0,6160000.0,34000000.0,15760000.0,7240000.0,40000.0
030201010801,10560000.0,280000.0,5320000.0,11760000.0,33760000.0,10240000.0,12360000.0,2240000.0
030201020606,4320000.0,1400000.0,6280000.0,8320000.0,24640000.0,12640000.0,13280000.0,360000.0
030102050204,8960000.0,10120000.0,11440000.0,7720000.0,30320000.0,19920000.0,2320000.0,0.0
030102050203,10200000.0,18160000.0,18520000.0,16920000.0,16920000.0,720000.0,200000.0,0.0
030101070806,3200000.0,240000.0,1880000.0,4720000.0,11360000.0,6600000.0,5240000.0,40000.0
030201010802,5600000.0,3240000.0,10480000.0,9120000.0,18400000.0,3720000.0,720000.0,0.0
030201010204,14960000.0,120000.0,1280000.0,6560000.0,52320000.0,27480000.0,23200000.0,8560000.0
030202010401,3600000.0,0.0,40000.0,2600000.0,28680000.0,16800000.0,18720000.0,2800000.0
030101070503,1360000.0,240000.0,600000.0,1040000.0,8160000.0,25360000.0,15960000.0,960000.0
